DBNLti_id	DBNLpers_id	YearFirstPublished	YearEditionPublished	Edition	Woman	Born	Died	AuthorOrigin	DBNLgeb_land_code	DBNLgenre	DBNLsubgenre	Author	Title	Filename	ti_id_set	WPAuthor	AuthorInCanon2002	TitleInCanon2002	InBasisbibliotheek2008	AuthorDBRDMatches	AuthorNLWikipedia2019Matches	DBNLSecRefsAuthor	DBNLSecRefsTitle	holding	lending	GNTpages
hoev006were01	hoev006	1853	1857	2de druk	0	1803	1898	Amsterdam		proza	roman	Adriaan Hendrik van der Hoeve	De wereld in 't klein	hoev006were01_01.xml	hoev006were02,hoev006were01		0	0	0	0	0	19	0	0	0	0
kind005valv01	kind005	1853	1853	1ste druk	0	1804	1876	Amsterdam		proza	historische roman	J.C. Kindermann	De val van het laatste bolwerk der protestanten: La Rochelle in 1627	kind005valv01_01.xml	kind005valv01		0	0	0	0	0	12	3	0	0	0
snie001dorp02	snie001	1853	1876	herdruk	0	1825	1904	Bladel		proza	roman	August Snieders	De dorpspastoor	snie001dorp02_01.xml	snie001dorp02,snie001dorp01	August Snieders	0	0	0	0	9	31	0	0	0	26
snie001land02	snie001	1853	1927	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	Werken. Deel 29. De landverrader	snie001land02_01.xml	snie001land02,snie001land01	August Snieders	0	0	0	0	9	31	0	0	0	26
snie002hutv02	snie002	1853	1930	?	0	1812	1888	Bladel		proza	roman	Jan Renier Snieders	De hut van Wartje Nulph	snie002hutv02_01.xml	snie002hutv02,snie002hutv01	Renier Snieders	0	0	0	0	6	8	0	0	0	7
bosb002gide02	bosb002	1854	1900	?	1	1812	1886	Alkmaar		proza	historische roman	A.L.G. Bosboom-Toussaint	Gideon Florensz. Romantisch-historische épisode uit het laatste tijdperk van Leycesters bestuur in Nederland. Deel 1	bosb002gide02_01.xml	bosb002gide04,bosb002gide03,bosb002gide06,bosb002gide02,bosb002gide05	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	0	0	0
bosb002gide03	bosb002	1854	1900	?	1	1812	1886	Alkmaar		proza	historische roman	A.L.G. Bosboom-Toussaint	Gideon Florensz. Romantisch-historische épisode uit het laatste tijdperk van Leycesters bestuur in Nederland. Deel 2	bosb002gide03_01.xml	bosb002gide04,bosb002gide03,bosb002gide06,bosb002gide02,bosb002gide05	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	0	0	0
gerr002oude01	gerr002	1854	1854	1ste druk	0	1827	1873	Antwerpen		proza	historische roman	Lodewijk Gerrits	De oude Belgen. Deel 1	gerr002oude01_01.xml	gerr002oude01		0	0	0	0	1	6	0	0	0	6
gerr002oude02	gerr002	1854	1854	1ste druk	0	1827	1873	Antwerpen		proza	historische roman	Lodewijk Gerrits	De oude Belgen. Deel 2	gerr002oude02_01.xml	gerr002oude02		0	0	0	0	1	6	0	0	0	6
oost027heer01	oost027	1854	1854	1ste druk	0	1806	1877	Brakel		proza,jeugdliteratuur	roman	H.M.C. van Oosterzee	De heer van Hagen en zijne kinderen. Leerzaam lettergeschenk voor de Nederlandsche jeugd	oost027heer01_01.xml	oost027heer01		0	0	0	0	0	38	0	0	0	0
bosb002graa05	bosb002	1855	1899	1ste druk	1	1812	1886	Alkmaar		proza	historische roman	A.L.G. Bosboom-Toussaint	Graaf Pepoli. De roman van een rijke edelman	bosb002graa05_01.xml	bosb002graa05,bosb002graa03	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	2	6	0	0
bosb002verr02	bosb002	1855	1899	?	1	1812	1886	Alkmaar		proza	historische roman	A.L.G. Bosboom-Toussaint	De verrassing van Hoey in 1595	bosb002verr02_01.xml	bosb002verr01,bosb002verr02	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	0	0	0
cour006roza02	cour006	1855	1888	2de druk	1	1811	1890	Oudegem		proza	roman	Johanna Desideria Courtmans-Berchmans	Roza van den boschkant	cour006roza02_01.xml	cour006roza01,cour006roza02	Johanna Courtmans-Berchmans	0	0	0	0	2	29	0	0	0	2
drie015vero01	drie015	1855	1857	1ste druk	0	1824	1897	Zele		proza	roman	Emmanuel van Driessche	De veroordeelde	drie015vero01_01.xml	drie015vero01	Emmanuel Van Driessche	0	0	0	0	1	4	1	0	0	4
rott005doch01	rott005	1855	1855	1ste druk	0	1825	1877	Antwerpen		proza	roman	Jan Baptist Antoon van Rotterdam	De dochter des visschers	rott005doch01_01.xml	rott005doch01		0	0	0	0	0	0	0	0	0	0
snie001bloe01	snie001	1855	1855	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	Het bloemengraf	snie001bloe01_01.xml	snie001bloe01	August Snieders	0	0	0	0	9	31	1	0	0	26
snie001gast01	snie001	1855	1855	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	De gasthuisnon. Deel 1	snie001gast01_01.xml	snie001gast01	August Snieders	0	0	0	0	9	31	0	0	0	26
snie001gast02	snie001	1855	1855	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	De gasthuisnon. Deel 2	snie001gast02_01.xml	snie001gast02	August Snieders	0	0	0	0	9	31	0	0	0	26
snie002mees01	snie002	1855	1855	1ste druk	0	1812	1888	Bladel		proza	roman	Jan Renier Snieders	De meesterknecht	snie002mees01_01.xml	snie002mees01	Renier Snieders	0	0	0	0	6	8	1	0	0	7
crem001betu01	crem001	1856	1856	1ste druk	0	1827	1880	Arnhem		proza	novelle(n)	J.J. Cremer	Betuwsche novellen	crem001betu01_01.xml	crem001betu01	Jacob Jan Cremer	0	0	0	0	7	40	5	0	0	0
crem001dani01	crem001	1856	1856	1ste druk	0	1827	1880	Arnhem		proza	roman	J.J. Cremer	Daniël Sils	crem001dani01_01.xml	crem001dani01	Jacob Jan Cremer	0	0	0	0	7	40	2	0	0	0
drie015moed02	drie015	1856	1856	1ste druk	0	1824	1897	Zele		proza	roman	Emmanuel van Driessche	Moeder Lysbeth	drie015moed02_01.xml	drie015moed02	Emmanuel Van Driessche	0	0	0	0	1	4	0	0	0	4
drie015watm01	drie015	1856	1856	1ste druk	0	1824	1897	Zele		proza	roman	Emmanuel van Driessche	Wat een meisje vermag	drie015watm01_01.xml	drie015watm01	Emmanuel Van Driessche	0	0	0	0	1	4	0	0	0	4
snie001vers02	snie001	1856	1932	1ste druk	0	1825	1904	Bladel		proza	novelle(n),schetsen	August Snieders	Werken. Deel 44. De verstooteling. Stomme Nora. Kreupele Dorus	snie001vers02_01.xml	snie001vers01,snie001vers02	August Snieders	0	0	0	0	9	31	0	0	0	26
calc002dert01	calc002	1857	1857	1ste druk	1	1822	1904	Amsterdam		proza	roman	Elise van Calcar	De dertiende (3 delen)	calc002dert01_01.xml	calc002dert01	Elise van Calcar	0	0	0	0	11	29	2	0	0	1
gerr002eliz01	gerr002	1857	1857	1ste druk	0	1827	1873	Antwerpen		proza	roman	Lodewijk Gerrits	Eliza Devries	gerr002eliz01_01.xml	gerr002eliz01		0	0	0	0	1	6	0	0	0	6
muld014janf01	muld014	1857	1857	1ste druk	0	1822	1907	Den Haag		proza	historische roman	Lodewijk Mulder	Jan Faessen	muld014janf01_01.xml	muld014janf01	Lodewijk Mulder	0	0	0	0	2	21	3	3	0	0
bosb002leid02	bosb002	1858	1885	1ste druk	1	1812	1886	Alkmaar		proza	novelle(n),historische roman	A.L.G. Bosboom-Toussaint	Een Leidsch student in 1593 / Het kasteel Westhoven in Zeeland	bosb002leid02_01.xml	bosb002kast01,bosb002leid01,bosb002leid02	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	1	0	0
gerd001inde01	gerd001	1858	1858	1ste druk	0	1821	1898	Kleef	duits01	proza,jeugdliteratuur	historische roman	Eduard Gerdes	In de duinen	gerd001inde01_01.xml	gerd001inde01	Eduard Gerdes	0	0	0	0	3	8	0	0	0	0
snie001fort02	snie001	1858	1926	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	Werken. Deel 25. De fortuinzoekers	snie001fort02_01.xml	snie001fort02,snie001fort01	August Snieders	0	0	0	0	9	31	1	0	0	26
gerd001uitd03	gerd001	1859	1879	4de druk	0	1821	1898	Kleef	duits01	proza,jeugdliteratuur	roman	Eduard Gerdes	Uit de duinen. Een verhaal uit den Spaanschen tijd	gerd001uitd03_01.xml	gerd001uitd03,gerd001uitd02	Eduard Gerdes	0	0	0	0	3	8	0	3	1	0
kell004huis01	kell004	1859	1859	1ste druk	0	1829	1899	Gouda		proza	roman	Gerard Keller	Het huisgezin van den praeceptor	kell004huis01_01.xml	kell004huis01	Gerard Keller	0	0	0	0	2	31	1	0	0	3
andr018zoon01	andr018	1860	1900	7de druk	0	1815	1877	Den Haag		jeugdliteratuur	roman	P.J. Andriessen	De zoon van den zeeroover	andr018zoon01_01.xml	andr018zoon01,andr018zoon02	Pieter Jacob Andriessen	0	0	0	0	5	15	1	4	0	0
bosb002frit01	bosb002	1860	1900	?	1	1812	1886	Alkmaar		proza	roman	A.L.G. Bosboom-Toussaint	Frits Millioen en zijne vrienden	bosb002frit01_01.xml	bosb002frit02,bosb002frit01	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	0	0	0
bosb002lang01	bosb002	1860	1897	?	1	1812	1886	Alkmaar		proza	roman	A.L.G. Bosboom-Toussaint	Langs een omweg	bosb002lang01_01.xml	bosb002lang02,bosb002lang01	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	4	0	0
delc003fern01	delc003	1860	1860	1ste druk	1	1826	1897	Deinze		proza	roman	Jeanette Delcroix	Fernandina en Frederika, of der vrouwen peerlen	delc003fern01_01.xml	delc003fern01	Jeanette Delcroix	0	0	0	0	0	1	0	0	0	2
mult001maxh14	mult001	1860	1900	9de druk	0	1820	1887	Amsterdam		proza	roman	Multatuli	Max Havelaar of De koffiveilingen der Nederlandsche Handelmaatschappy	mult001maxh14_01.xml	mult001maxh14,mult001maxh15,mult001maxh01	Eduard Douwes Dekker	1	0	1	38	309	482	204	3	0	1
snie001avon02	snie001	1860	1930	1ste druk	0	1825	1904	Bladel		proza	novelle(n)	August Snieders	Werken. Deel 37. Avond en morgen	snie001avon02_01.xml	snie001avon02,snie001avon01	August Snieders	0	0	0	0	9	31	1	0	0	26
snie001wolf01	snie001	1860	1860	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	De wolfjager. Deel 1	snie001wolf01_01.xml	snie001wolf01	August Snieders	0	0	0	0	9	31	0	0	0	26
snie001wolf02	snie001	1860	1860	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	De wolfjager. Deel 2	snie001wolf02_01.xml	snie001wolf02	August Snieders	0	0	0	0	9	31	0	0	0	26
snie002leli02	snie002	1860	1925	?	0	1812	1888	Bladel		proza	roman	Jan Renier Snieders	De lelie van 't gehucht	snie002leli02_01.xml	snie002leli01,snie002leli02	Renier Snieders	0	0	0	0	6	8	0	0	0	7
andr018weez01	andr018	1861	1900	6de druk	0	1815	1877	Den Haag		jeugdliteratuur	roman	P.J. Andriessen	De weezen van Vlissingen, of Hoe onze republiek onafhankelijk werd	andr018weez01_01.xml	andr018weez04,andr018weez01	Pieter Jacob Andriessen	0	0	0	0	5	15	0	0	0	0
goej001doch02	goej001	1861	1878	3de druk	1	1833	1893	Lippenhuizen		proza,jeugdliteratuur	historische roman	Reinoudina de Goeje	De dochter van den kozak. Een historisch verhaal voor meisjes	goej001doch02_01.xml	goej001doch02,goej001doch01	Reinoudina de Goeje	0	0	0	0	0	11	0	0	0	0
hoev006mens01	hoev006	1861	1861	1ste druk	0	1803	1898	Amsterdam		proza	roman	Adriaan Hendrik van der Hoeve	Menschenwaan en Christendom	hoev006mens01_01.xml	hoev006mens01		0	0	0	0	0	19	0	0	0	0
pier003inti01	pier003	1861	1861	1ste druk	0	1831	1896	Amsterdam		proza	roman	Allard Pierson	Intimis	pier003inti01_01.xml	pier003inti01	Allard Pierson	0	0	0	1	40	88	2	3	0	5
slee003ints01	slee003	1861	1861	1ste druk	0	1818	1901	Antwerpen		proza	roman	Domien Sleeckx	In 't schipperskwartier. Deel 1	slee003ints01_01.xml	slee003ints01	Domien Sleeckx	0	0	0	0	3	22	0	0	0	29
slee003ints02	slee003	1861	1861	1ste druk	0	1818	1901	Antwerpen		proza	roman	Domien Sleeckx	In 't schipperskwartier. Deel 2	slee003ints02_01.xml	slee003ints02	Domien Sleeckx	0	0	0	0	3	22	0	0	0	29
andr018schi01	andr018	1862	1862	1ste druk	0	1815	1877	Den Haag		proza,jeugdliteratuur	historische roman	P.J. Andriessen	De schildknaap van Gijsbrecht van Aemstel	andr018schi01_01.xml	andr018schi01	Pieter Jacob Andriessen	0	0	0	0	5	15	0	3	0	0
pott003robe01	pott003	1862	1862	1ste druk	0	1834	1904	Gent		proza	roman	Frans de Potter	Robert van Valois te Gent	pott003robe01_01.xml	pott003robe01	Frans de Potter	0	0	0	0	0	23	0	0	0	5
snie001arme03	snie001	1862	1930	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	Werken. Deel 35. Arme Julia	snie001arme03_01.xml	snie001arme02,snie001arme03	August Snieders	0	0	0	0	9	31	0	0	0	26
bosb002laat02	bosb002	1863	1900	?	1	1812	1886	Alkmaar		proza	historische roman	A.L.G. Bosboom-Toussaint	Het laatste bedrijf van een stormachtig leven en Laura's keuze	bosb002laat02_01.xml	bosb002laur01,bosb002laat02,bosb002laat01	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	1	0	0
crem001fabr01	crem001	1863	1863	1ste druk	0	1827	1880	Arnhem		proza	non-fictie/pamflet-brochure,roman	J.J. Cremer	Fabriekskinderen	crem001fabr01_01.xml	crem001fabr01,crem001roma04	Jacob Jan Cremer	0	0	1	0	7	40	2	0	0	0
koet003fant01	koet003	1863	1863	1ste druk	0	1807	1893	Rotterdam		proza	novelle(n),schetsen	C.E. van Koetsveld	Fantasie en waarheid (2 delen)	koet003fant01_01.xml	koet003fant01	Cornelis Eliza van Koetsveld	0	0	0	0	4	51	1	0	0	0
slee003ekst01	slee003	1863	1863	1ste druk	0	1818	1901	Antwerpen		proza	novelle(n)	Domien Sleeckx	Op 't Eksterlaar	slee003ekst01_01.xml	slee003ekst01	Domien Sleeckx	0	0	0	0	3	22	2	0	0	29
snie001jank02	snie001	1863	1930	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	Werken. Deel 36. Het Jan-Klaassen-spel	snie001jank02_01.xml	snie001jank02,snie001jank01	August Snieders	0	0	0	0	9	31	0	0	0	26
andr018kind01	andr018	1865	1908	5de druk	0	1815	1877	Den Haag		jeugdliteratuur	roman	P.J. Andriessen	De kinderen van den zoetelaar	andr018kind01_01.xml	andr018kind01,andr018kind02	Pieter Jacob Andriessen	0	0	0	0	5	15	0	1	0	0
cour006hutv01	cour006	1865	1865	1ste druk	1	1811	1890	Oudegem		proza	roman	Johanna Desideria Courtmans-Berchmans	De hut van tante Klara	cour006hutv01_01.xml	cour006hutv01	Johanna Courtmans-Berchmans	0	0	0	0	2	29	1	0	0	2
lumm001smid01	lumm001	1865	1865	1ste druk	0	1815	1877	Amersfoort		proza,jeugdliteratuur	roman	Hendrik Jan van Lummel	De smidsgezel van Utrecht	lumm001smid01_01.xml	lumm001smid01	Hendrik Jan van Lummel	0	0	0	0	1	3	0	0	0	0
brin017oost01	brin017	1866	1893	6de druk	0	1834	1901	Appingedam		proza	novelle(n)	Jan ten Brink	Oost-Indische dames en heeren. Deel 1	brin017oost01_01.xml	brin017oost01,brin017oost03	Jan ten Brink	0	0	0	3	13	87	1	6	0	3
brin017oost02	brin017	1866	1893	6de druk	0	1834	1901	Appingedam		proza	novelle(n)	Jan ten Brink	Oost-Indische dames en heeren. Deel 2	brin017oost02_01.xml	brin017oost02,brin017oost04	Jan ten Brink	0	0	0	3	13	87	0	6	0	3
kepp002onge01	kepp002	1866	1868	2de druk	0	1842	1919	Amsterdam		proza	roman	George Lodewijk Kepper	Een ongeluksvogel	kepp002onge01_01.xml	kepp002onge01,kepp002onge02		0	0	0	0	0	8	0	0	0	0
lenn006klaa01	lenn006	1866	1866	2de druk?	0	1802	1868	Amsterdam		proza	roman	Jacob van Lennep	Klaasje Zevenster	lenn006klaa01_01.xml	lenn006klaa01,lenn006lotg02	Jacob van Lennep	1	0	0	3	77	198	13	0	0	19
pier003adri01	pier003	1866	1866	1ste druk	0	1831	1896	Amsterdam		proza	roman	Allard Pierson	Adriaan de Mérival	pier003adri01_01.xml	pier003adri01	Allard Pierson	0	0	0	1	40	88	4	0	0	5
snie001intv02	snie001	1867	1932	1ste druk	0	1825	1904	Bladel		proza	roman	August Snieders	Werken. Deel 42. In 't vervallen huis	snie001intv02_01.xml	snie001intv01,snie001intv02	August Snieders	0	0	0	0	9	31	0	0	0	26
snie002wond01	snie002	1867	1867	1ste druk	0	1812	1888	Bladel		proza	roman	Jan Renier Snieders	Het wonder van Saint-Hubert. Uit het dagboek van den gerechts-dokter	snie002wond01_01.xml	snie002wond01	Renier Snieders	0	0	0	0	6	8	0	0	0	7
brin017vuur02	brin017	1868	1868	1ste druk	0	1834	1901	Appingedam		proza	roman	Jan ten Brink	Het vuur, dat niet wordt uitgebluscht	brin017vuur02_01.xml	brin017vuur02	Jan ten Brink	0	0	0	3	13	87	0	0	0	3
busk001lide01	busk001	1868	1868	1ste druk	0	1826	1886	Den Haag		proza	roman	Cd. Busken Huet	Lidewyde	busk001lide01_01.xml	busk001lide01	Conrad Busken Huet	1	0	1	2	31	262	16	0	0	1
cour006nico01	cour006	1868	1868	1ste druk	1	1811	1890	Oudegem		proza	roman	Johanna Desideria Courtmans-Berchmans	Nicolette. Lotgevallen eener vondeling	cour006nico01_01.xml	cour006nico01	Johanna Courtmans-Berchmans	0	0	0	0	2	29	0	0	0	2
gram004madj01	gram004	1868	1868	1ste druk	0	1823	1888	Maastricht		proza	historische roman	J.S.G. Gramberg	Madjapahit: historisch-romantisch tafereel uit de geschiedenis van Java	gram004madj01_01.xml	gram004madj01	Jan Simon Gerardus Gramberg	0	0	0	0	0	4	5	0	0	0
slee003plan01	slee003	1868	1868	1ste druk	0	1818	1901	Antwerpen		proza	roman	Domien Sleeckx	De plannen van Peerjan	slee003plan01_01.xml	slee003plan01	Domien Sleeckx	0	0	0	0	3	22	0	0	0	29
gerd001verl04	gerd001	1869	1910	6de druk	0	1821	1898	Kleef	duits01	proza,jeugdliteratuur	roman	Eduard Gerdes	De verloren schuldbekentenis	gerd001verl04_01.xml	gerd001verl04,gerd001verl02	Eduard Gerdes	0	0	0	0	3	8	0	0	0	0
meer010zoow01	meer010	1869	1869	1ste druk	0	1831	1905	Amsterdam		proza	roman	Henry van Meerbeeke	Zóó wordt men lid van de Tweede Kamer	meer010zoow01_01.xml	meer010zoow01	Martinus Wilhelmus van der Aa	0	0	0	0	2	8	0	0	0	0
snie001opde01	snie001	1869	1869	1ste druk	0	1825	1904	Bladel		proza	historische roman	August Snieders	Op den toren	snie001opde01_01.xml	snie001opde01	August Snieders	0	0	0	0	9	31	1	1	0	26
snie002nard02	snie002	1869	1925	1ste druk	0	1812	1888	Bladel		proza	roman	Jan Renier Snieders	Narda	snie002nard02_01.xml	snie002nard02,snie002nard01	Renier Snieders	0	0	0	0	6	8	0	0	0	7
berg062twee02	berg062	1870	1935	1ste druk	0	1835	1874	Lier		proza	novelle(n)	Anton Bergmann	Twee Rijnlandsche novellen	berg062twee02_01.xml	berg062brig01,berg062brig02,berg062twee01,berg062vers01,berg062twee02	Anton Bergmann	0	0	0	0	7	24	1	0	0	0
berg062vers01	berg062	1870	1875	1ste druk	0	1835	1874	Lier		proza	novelle(n),schetsen	Anton Bergmann	Verspreide schetsen en novellen	berg062vers01_01.xml	berg062brig01,berg062brig02,berg062twee01,berg062vers01,berg062twee02	Anton Bergmann	0	0	0	0	7	24	1	0	0	0
boek014veld01	boek014	1870	1870	1ste druk	0	1832	1896	Groningen		proza	roman	Rinse Koopmans van Boekeren	De veldwachter van Laterveer	boek014veld01_01.xml	boek014veld01	Rinse Koopmans Van Boekeren	0	0	0	0	0	13	0	0	0	0
bosb002delf02	bosb002	1870	1898	?	1	1812	1886	Alkmaar		proza	roman	A.L.G. Bosboom-Toussaint	De Delftsche wonderdokter. Deel 1	bosb002delf02_01.xml	bosb002delf02	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	0	0	0
bosb002delf03	bosb002	1870	1899	?	1	1812	1886	Alkmaar		proza	roman	A.L.G. Bosboom-Toussaint	De Delftsche wonderdokter. Deel 2	bosb002delf03_01.xml	bosb002delf03,bosb002delf07	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	0	0	0
gram001fami01	gram001	1870	1870	1ste druk	0	1833	1914	Den Haag		proza	roman	Johan Gram	De familie Schaffels	gram001fami01_01.xml	gram001fami01	Johan Gram	0	0	0	0	0	19	0	1	0	1
kerc007voll07	kerc007	1870	1870	1ste druk	0	1818	1857	Antwerpen		proza	roman	Pieter Frans van Kerckhoven	Volledige werken. Deel 6	kerc007voll07_01.xml	kerc007wond01,kerc007voll07	Pieter Frans van Kerckhoven	0	0	0	0	3	15	0	0	0	35
kerc007voll09	kerc007	1870	1870	1ste druk	0	1818	1857	Antwerpen		proza	roman	Pieter Frans van Kerckhoven	Volledige werken. Deel 8	kerc007voll09_01.xml	kerc007voll09	Pieter Frans van Kerckhoven	0	0	0	0	3	15	0	0	0	35
schi018gezi01	schi018	1870	1870	1ste druk	0	1823	1906	's-Graveland		proza	roman	H.J. Schimmel	Het gezin van baas Van Ommeren. Deel 1	schi018gezi01_01.xml	schi018gezi01	Hendrik Jan Schimmel	0	0	0	0	6	67	3	0	0	1
schi018gezi02	schi018	1870	1870	1ste druk	0	1823	1906	's-Graveland		proza	roman	H.J. Schimmel	Het gezin van baas Van Ommeren. Deel 2	schi018gezi02_01.xml	schi018gezi02	Hendrik Jan Schimmel	0	0	0	0	6	67	0	0	0	1
snie001spee02	snie001	1870	1876	herdruk	0	1825	1904	Bladel		proza	roman	August Snieders	De speelduivel. Uit het leven van een kassier	snie001spee02_01.xml	snie001spee01,snie001spee02	August Snieders	0	0	0	0	9	31	0	0	0	26
snie001voet02	snie001	1870	1929	1ste druk	0	1825	1904	Bladel		proza	historische roman	August Snieders	Werken. Deel 33. De voetbranders	snie001voet02_01.xml	snie001voet02,snie001voet01	August Snieders	0	0	0	0	9	31	0	0	0	26
berg062brig01	berg062	1871	1900	1ste druk	0	1835	1874	Lier		proza	novelle(n)	Anton Bergmann	Brigitta	berg062brig01_01.xml	berg062brig01,berg062brig02,berg062twee01,berg062vers01,berg062twee02	Anton Bergmann	0	0	0	0	7	24	1	0	0	0
brin017scho01	brin017	1871	1893	4de druk	0	1834	1901	Appingedam		proza	roman	Jan ten Brink	De schoonzoon van Mevrouw de Roggeveen. Deel 1	brin017scho01_01.xml	brin017scho03,brin017scho01	Jan ten Brink	0	0	0	3	13	87	1	0	0	3
brin017scho02	brin017	1871	1893	4de druk	0	1834	1901	Appingedam		proza	roman	Jan ten Brink	De schoonzoon van Mevrouw de Roggeveen. Deel 2	brin017scho02_01.xml	brin017scho04,brin017scho02	Jan ten Brink	0	0	0	3	13	87	0	0	0	3
veer004fran01	veer004	1871	1871	1ste druk	0	1829	1890	Sommelsdijk		proza	roman	Hendrik de Veer	Frans Holster	veer004fran01_01.xml	veer004fran01	Hendrik de Veer	0	0	0	0	0	22	0	0	0	0
calc002kind01	calc002	1872	1872	1ste druk	1	1822	1904	Amsterdam		proza	roman	Elise van Calcar	Kinderen der eeuw	calc002kind01_01.xml	calc002kind01	Elise van Calcar	0	0	0	0	11	29	1	0	0	1
limb005akba01	limb005	1872	1872	1ste druk	0	1829	1873	Luik		proza	roman (populair/bestseller)	P.A.S. van Limburg Brouwer	Akbar, een oostersche roman	limb005akba01_01.xml	limb005akba01	Petrus Abraham Samuel van Limburg Brouwer	0	0	1	2	1	16	4	1	0	0
crem001hann01	crem001	1873	1900	6de druk	0	1827	1880	Arnhem		proza	roman	J.J. Cremer	Hanna de freule	crem001hann01_01.xml	crem001hann01,crem001hann02	Jacob Jan Cremer	0	0	0	0	7	40	2	0	0	0
krus003huwe01	krus003	1873	1873	1ste druk	1	1839	1922	Velp		proza	roman	Mina Kruseman	Een huwelijk in Indië	krus003huwe01_01.xml	krus003huwe01	Mina Kruseman	0	0	0	0	14	23	5	0	0	3
love001nove01	love001	1874	1887	2de druk	1	1834	1875	Nevele		proza	novelle(n)	Rosalie Loveling	Novellen	love001nove01_01.xml	love001nove01,love001nove02	Rosalie Loveling	0	0	0	0	9	27	3	0	0	4
bosb002majo01	bosb002	1875	1875	1ste druk	1	1812	1886	Alkmaar		proza	novelle(n)	A.L.G. Bosboom-Toussaint	Majoor Frans	bosb002majo01_01.xml	bosb002majo01	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	5	1	0	0
daum001hvan01	daum001	1875	1890	1ste druk	0	1850	1898	Den Haag		proza	roman	P.A. Daum	H. van Brakel, ing. B.O.W. (onder ps. Maurits)	daum001hvan01_01.xml	daum001hvan01	Paul Adriaan Daum	1	0	0	1	5	30	3	0	0	11
louw005best02	louw005	1875	1917	5de, verbeterde druk	0	1840	1908	Oost-Souburg		proza,jeugdliteratuur	roman	Pieter Louwerse	Bestevaêr Tromp, of Hoe de Vereenigde Provinciën eene zeemogendheid werden	louw005best02_01.xml	louw005goed01,louw005best02	Pieter Louwerse	0	0	0	0	10	8	0	0	0	0
mela002jonk02	mela002	1875	1877	2de druk	1	1853	1927	Semarang	indon01	proza	roman	Melati van Java	De jonkvrouwe van Groenerode	mela002jonk02_01.xml	mela002jonk01,mela002jonk02	Melati van Java	0	0	0	0	1	27	3	0	0	0
schi018sinj01	schi018	1875	1897	6de druk	0	1823	1906	's-Graveland		proza	historische roman	H.J. Schimmel	Sinjeur Semeyns	schi018sinj01_01.xml	schi018sinj01,schi018sinj02	Hendrik Jan Schimmel	0	0	0	0	6	67	4	4	0	1
snie002geuz01	snie002	1875	1875	1ste druk	0	1812	1888	Bladel		proza	roman	Jan Renier Snieders	De geuzen in de Kempen. Deel 1	snie002geuz01_01.xml	snie002geuz01	Renier Snieders	0	0	0	0	6	8	0	0	0	7
snie002geuz02	snie002	1875	1875	1ste druk	0	1812	1888	Bladel		proza	roman	Jan Renier Snieders	De geuzen in de Kempen. Deel 2	snie002geuz02_01.xml	snie002geuz02	Renier Snieders	0	0	0	0	6	8	0	0	0	7
